timestamp,A,X,Y,timestamp2,esito_positivo,esito_negativo
1482091970,43391,2072,1935,1482093281,2,0
1482580468,44890,18,43380,1482580781,8,0
1482580468,44890,18,43380,1482581763,8,0
1482580468,44890,18,43380,1482581896,8,0
1482580470,44890,18,43380,1482580781,4,0
1482580470,44890,18,43380,1482581763,4,0
1482580470,44890,18,43380,1482581896,4,0
1482944756,45315,7982,2073,1482945666,4,0
1483353565,1797,1954,1954,1483353576,2,0
1483356496,44927,18,43380,1483356931,4,0
1483356709,2005,18,43380,1483356931,4,0
1483557761,45196,43380,1980,1483558537,4,0
1483557973,44890,18,1980,1483558738,4,0
1483557973,44890,18,1980,1483558739,4,0
1483557973,44890,18,1980,1483558742,4,0
1483558237,44890,18,1980,1483558738,4,0
1483558237,44890,18,1980,1483558739,4,0
1483558237,44890,18,1980,1483558742,4,0
1483961512,8096,34458,2071,1483963192,4,0
1483961512,8096,34458,2071,1483963195,2,0
1483961516,8096,34458,2071,1483963192,8,0
1483961516,8096,34458,2071,1483963195,4,0
1484040890,1975,18,43380,1484042529,2,2
1484041118,1975,18,43380,1484042529,4,0
1484041120,1975,18,43380,1484042529,4,0
1484072461,24,34458,2071,1484073832,4,0
1484072461,24,34458,2071,1484073834,2,0
1484152362,1959,18,43380,1484152655,4,0
1484408679,24,34458,2071,1484410063,4,0
1484408679,24,34458,2071,1484410085,4,0
1484408679,24,34458,2071,1484410089,2,0
1484414816,45420,34458,2071,1484415507,4,0
1484414816,45420,34458,2071,1484415510,2,0
1484414817,45420,34458,2071,1484415507,4,0
1484414817,45420,34458,2071,1484415510,2,0
1484414821,45420,34458,2071,1484415507,4,0
1484414821,45420,34458,2071,1484415510,2,0
1484589320,43926,8171,2053,1484589518,2,0
1484592602,44895,18,43380,1484593419,8,0
1484654496,44885,18,43380,1484656009,4,0
1484654497,44885,18,43380,1484656009,4,0
1484669928,24,34458,2071,1484670054,4,0
1484669928,24,34458,2071,1484670062,2,0
1484669928,24,34458,2071,1484670372,4,0
1484669928,24,34458,2071,1484670373,2,0
1484669928,24,34458,2071,1484670385,1,1
1484674805,1898,8171,11,1484676506,4,0
1484674805,1898,8171,1953,1484674996,2,0
1484674805,1898,8171,1953,1484675015,2,0
1484676494,27,34458,2071,1484676900,4,0
1484676494,27,34458,2071,1484676901,2,0
1484751724,1898,8042,8171,1484752144,2,0
1484751724,1898,8042,8171,1484752146,2,0
1484751724,1898,8042,8171,1484752437,2,0
1484751724,1898,8042,8171,1484752438,2,0
1484751724,1898,8042,8171,1484753260,2,0
1484751724,1898,8042,8171,1484753261,2,0
1484850542,45311,7982,8171,1484851854,4,0
1484850542,45311,7982,8171,1484852183,4,0
1484851272,1898,8171,7982,1484851679,2,0
1484851272,1898,8171,7982,1484851748,2,0
1484851272,1898,8171,7982,1484852172,2,0
1484911895,44886,43380,18,1484912358,2,2
1484911895,44886,43380,18,1484912425,4,0
1484911895,44886,43380,18,1484912552,4,0
1485012120,44934,18,43380,1485012704,2,2
1485113963,35438,1955,34634,1485115554,8,0
1485191053,34526,34632,34513,1485192738,2,0
1485191085,34526,34632,34513,1485192738,2,0
1485191086,34526,34632,34513,1485192738,2,0
1485287068,43917,34634,1955,1485288080,4,0
1485351589,35439,1955,34634,1485353079,4,0
1485353069,1797,1955,34634,1485353079,4,0
1485372679,35456,1955,34634,1485373083,4,0
1485372679,35456,1955,34634,1485373163,4,0
1485377656,35449,1955,34634,1485379032,4,0
1485378593,35438,1955,34634,1485379032,4,0
1485378594,35438,1955,34634,1485379032,4,0
1485382406,35635,8171,2072,1485382600,1,1
1485620936,44969,2071,2021,1485622626,3,1
1485626487,46464,1954,8171,1485627364,4,0
1485626487,46464,1954,8171,1485627365,8,0
1485626487,46464,1954,8171,1485627475,4,0
1485626487,46464,1954,8171,1485627476,8,0
1485626487,46464,1954,8171,1485627500,4,0
1485626487,46464,1954,8171,1485627502,8,0
1485626487,46464,1954,8171,1485627508,4,0
1485626487,46464,1954,8171,1485627509,8,0
1485627221,1896,1954,8171,1485627364,2,0
1485627221,1896,1954,8171,1485627365,4,0
1485627221,1896,1954,8171,1485627475,2,0
1485627221,1896,1954,8171,1485627476,4,0
1485627221,1896,1954,8171,1485627500,2,0
1485627221,1896,1954,8171,1485627502,4,0
1485627221,1896,1954,8171,1485627508,2,0
1485627221,1896,1954,8171,1485627509,4,0
1485627221,2065,1954,8171,1485627364,2,0
1485627221,2065,1954,8171,1485627365,4,0
1485627221,2065,1954,8171,1485627475,2,0
1485627221,2065,1954,8171,1485627476,4,0
1485627221,2065,1954,8171,1485627500,2,0
1485627221,2065,1954,8171,1485627502,4,0
1485627221,2065,1954,8171,1485627508,2,0
1485627221,2065,1954,8171,1485627509,4,0
1485627222,1896,1954,8171,1485627364,2,0
1485627222,1896,1954,8171,1485627365,4,0
1485627222,1896,1954,8171,1485627475,2,0
1485627222,1896,1954,8171,1485627476,4,0
1485627222,1896,1954,8171,1485627500,2,0
1485627222,1896,1954,8171,1485627502,4,0
1485627222,1896,1954,8171,1485627508,2,0
1485627222,1896,1954,8171,1485627509,4,0
1485627505,1896,1954,8171,1485627508,2,0
1485627505,1896,1954,8171,1485627509,4,0
1485627505,2065,1954,8171,1485627508,2,0
1485627505,2065,1954,8171,1485627509,4,0
1485720707,44815,2071,34458,1485721829,4,0
1485885916,43391,2072,8171,1485886957,1,1
1485885916,43391,2072,8171,1485886993,1,1
1485891259,45409,1953,8171,1485891303,4,0
1485943803,44930,18,43380,1485944861,8,0
1485946482,44958,18,43380,1485947997,4,0
1486061112,45218,2072,8171,1486061280,2,2
1486061112,45218,2072,8171,1486061307,2,2
1486061112,45218,2072,8171,1486061377,2,2
1486061112,45218,2072,8171,1486062563,8,0
1486459757,43391,2072,8171,1486461549,2,2
1486459846,43391,2072,8171,1486461549,2,2
1486459943,43391,2072,8171,1486461549,2,2
1486460283,43391,2072,8171,1486461549,2,2
1486466699,45317,7982,2071,1486468457,2,2
1486466699,45317,7982,2071,1486468462,4,0
1486467900,44815,2071,7982,1486468000,2,0
1486467900,44815,2071,7982,1486468001,4,0
1486494861,44815,2071,34458,1486495008,4,0
1486494861,44815,2071,34458,1486495010,4,0
1486505552,44815,2071,34458,1486506889,4,0
1486511520,44815,2071,34458,1486512109,4,0
1486511520,44815,2071,34458,1486512111,4,0
1486581465,44815,2071,34458,1486581612,4,0
1486581465,44815,2071,34458,1486581614,4,0
1486581465,44815,2071,34458,1486581718,4,0
1486581465,44815,2071,34458,1486581720,4,0
1486581465,44815,2071,34458,1486581875,4,0
1486581465,44815,2071,34458,1486581876,2,0
1486581465,44815,2071,34458,1486581877,2,0
1486581622,44815,2071,34458,1486581718,4,0
1486581622,44815,2071,34458,1486581720,4,0
1486581622,44815,2071,34458,1486581875,4,0
1486581622,44815,2071,34458,1486581876,2,0
1486581622,44815,2071,34458,1486581877,2,0
1486581783,44815,2071,34458,1486581875,4,0
1486581783,44815,2071,34458,1486581876,2,0
1486581783,44815,2071,34458,1486581877,2,0
1486657942,1898,8171,34454,1486658158,1,1
1486676836,43391,2072,8171,1486677005,4,0
1486676836,43391,2072,8171,1486678493,4,0
1486721823,35543,1955,1855,1486721912,2,0
1486744426,45075,18,43380,1486745156,2,2
1486744443,45076,18,43380,1486745156,2,2
1486749614,45077,18,43380,1486750530,2,2
1486749626,45077,18,43380,1486750530,2,2
1486752594,44973,2071,34458,1486753834,4,0
1486752594,44973,2071,34458,1486753835,2,0
1486752594,44973,2071,34458,1486753836,2,0
1486752594,44973,2071,34458,1486754012,4,0
1486752594,44973,2071,34458,1486754013,2,0
1486752594,44973,2071,34458,1486754014,2,0
1486753891,44815,2071,34458,1486754012,4,0
1486753891,44815,2071,34458,1486754013,2,0
1486753891,44815,2071,34458,1486754014,2,0
1486759534,35613,34458,2071,1486759676,1,1
1486759534,35613,34458,2071,1486759685,1,1
1486817268,44815,2071,2012,1486818277,4,0
1486922185,43904,34666,34661,1486923526,2,0
1486922185,43904,34666,34661,1486923527,2,0
1486922186,43904,34666,34661,1486923526,2,0
1486922186,43904,34666,34661,1486923527,2,0
1486939030,46504,34661,34666,1486940774,2,0
1486939030,46504,34661,34666,1486940797,2,0
1487949478,35608,8171,8183,1487949659,2,0
1487949501,35608,8171,8183,1487949659,2,0
1487949556,35608,8171,8183,1487949659,2,0
1487949563,35608,8171,8183,1487949659,2,0
1487949614,35608,8171,8183,1487949659,2,0
1488219857,45406,1953,8042,1488221149,4,0
1488219857,45406,1953,8042,1488221150,4,0
1488219857,45406,1953,8042,1488221229,4,0
1488219857,45406,1953,8042,1488221230,4,0
1488219857,45406,1953,8042,1488221237,4,0
1488219857,45406,1953,8042,1488221238,4,0
1488219857,45406,1953,8042,1488221245,4,0
1488219857,45406,1953,8042,1488221246,4,0
1488377436,9308,68,69,1488379117,4,0
1488377437,9308,68,69,1488379117,4,0
1488385937,4688,1765,1786,1488387377,4,0
1488386977,4688,1765,1786,1488387377,4,0
1488387089,4688,1765,1786,1488387377,4,0
1488446108,4688,1765,1786,1488447028,4,0
1488446381,4688,1765,1786,1488447028,4,0
1488461582,1797,8171,43946,1488461902,2,0
1488475809,2067,34458,2014,1488476513,6,0
1488475809,2067,34458,2071,1488476444,6,0
1488475809,2067,34458,2071,1488476446,6,0
1488571887,4694,1765,1786,1488572366,4,0
1488752526,4688,1765,1773,1488753827,2,0
1488753071,4688,1765,1773,1488753827,2,0
1488791599,4688,1765,1786,1488792783,4,0
1488791599,4688,1765,1786,1488793005,4,0
1488876410,43937,8171,43946,1488877095,2,0
1488876890,43945,8171,43946,1488877095,4,0
1488877036,43945,8171,43946,1488877095,4,0
1488879032,4688,1765,1786,1488880618,4,0
1488879899,8207,1765,1786,1488880618,4,0
1488879911,8207,1765,1786,1488880618,4,0
1488900201,1898,8171,2072,1488901063,2,0
1488901997,1956,8171,2072,1488902071,2,0
1488907223,4688,1765,1786,1488908383,4,0
1488908189,4688,1765,1786,1488908383,4,0
1488915196,8209,1765,1773,1488915415,2,0
1488915196,8209,1765,1773,1488915490,2,0
1488999074,4688,1765,1848,1489000391,2,0
1489087095,8204,1765,1786,1489088312,4,0
1489260295,4718,1765,1786,1489260607,4,0
1489280023,45411,1953,8171,1489280585,4,0
1489395134,4688,1765,1909,1489396759,2,0
1489399192,4688,1765,1909,1489400223,2,0
1489399797,4688,1765,1909,1489400223,2,0
1489421406,44954,18,43380,1489421951,2,0
1489421406,44954,18,43380,1489421984,2,0
1489421406,44954,18,43380,1489421985,2,0
1489438502,4688,1765,1786,1489439305,2,0
1489438502,4688,1765,1786,1489439306,2,0
1489439115,4688,1765,1786,1489439305,2,0
1489439115,4688,1765,1786,1489439306,2,0
1489483733,4688,1765,1786,1489485259,4,0
1489483918,4688,1765,1786,1489485259,4,0
1489484498,4688,1765,1786,1489485259,4,0
1489484591,4688,1765,1786,1489485259,4,0
1489484779,4688,1765,1786,1489485259,4,0
1489486670,4698,1765,1786,1489487132,4,0
1489486684,4698,1765,1786,1489487132,4,0
1489506629,45341,18,43380,1489507936,2,2
1489506694,45341,18,43380,1489507936,4,0
1489507484,45332,18,43380,1489507936,2,2
1489529374,4688,1765,1767,1489529905,2,0
1489529426,4688,1765,1767,1489529905,2,0
1489571834,45332,18,43380,1489573526,1,1
1489651802,4697,1765,1773,1489653427,2,0
1489652199,4688,1765,1773,1489653427,2,0
1489652199,4688,1765,1848,1489653635,2,0
1489652199,4688,1765,1848,1489653695,2,0
1489652549,4688,1765,1773,1489653427,2,0
1489652549,4688,1765,1848,1489653635,2,0
1489652549,4688,1765,1848,1489653695,2,0
1489654907,4716,1765,1848,1489656496,2,0
1489655333,8209,1765,1848,1489656496,2,0
1489833930,45345,18,8171,1489834012,2,0
1489836391,4688,1765,1786,1489837580,4,0
1489925703,4688,1765,1786,1489926635,4,0
1490044609,43877,34634,1955,1490044738,2,0
1490095857,4688,1765,1775,1490096275,2,0
1490095857,4688,1765,1775,1490096276,2,0
1490095960,4688,1765,1775,1490096275,2,0
1490095960,4688,1765,1775,1490096276,2,0
1490200368,45262,35151,35151,1490200747,2,2
1490200371,45262,35151,35151,1490200747,4,0
1490200386,44818,35151,35151,1490200747,4,0
1490200388,44818,35151,35151,1490200747,4,0
1490214860,4690,1765,1775,1490216429,4,0
1490215430,4690,1765,1775,1490216429,4,0
1490215431,4690,1765,1775,1490216429,4,0
1490293814,1898,8171,35632,1490294637,2,0
1490294511,1898,8171,35632,1490294637,2,0
1490294595,1898,8171,35632,1490294637,2,0
1490555798,46815,1765,1848,1490557309,2,0
1490555798,46815,1765,1848,1490557345,2,0
1490556055,4688,1765,1848,1490557309,2,0
1490556055,4688,1765,1848,1490557345,2,0
1490556226,4688,1765,1848,1490557309,2,0
1490556226,4688,1765,1848,1490557345,2,0
1490556255,4688,1765,1848,1490557309,2,0
1490556255,4688,1765,1848,1490557345,2,0
1490556392,4688,1765,1848,1490557309,2,0
1490556392,4688,1765,1848,1490557345,2,0
1490564390,4688,1765,1786,1490565081,4,0
1490564718,4688,1765,1786,1490565081,4,0
1490564900,4688,1765,1786,1490565081,4,0
1490564986,4688,1765,1786,1490565081,4,0
1490729884,35436,1955,34632,1490730111,2,0
1490808324,43907,34666,34513,1490808325,2,0
1490955222,4703,1765,1848,1490956162,2,0
1490955322,4703,1765,1848,1490956162,2,0
1490955469,1776,1765,1848,1490956162,2,0
1490958333,4688,1765,1786,1490958437,4,0
1490989684,43937,8171,43946,1490990889,2,0
1490993032,4688,1765,1786,1490994381,4,0
1490993734,4688,1765,1786,1490994381,4,0
1491053340,4688,1765,1773,1491054360,2,0
1491053413,4688,1765,1773,1491054360,2,0
1491248717,45406,1953,8042,1491248882,4,0
1491248717,45406,1953,8042,1491248887,4,0
1491248717,45406,1953,8042,1491248891,4,0
1491248717,45406,1953,8042,1491248894,4,0
1491248717,45406,1953,8042,1491248898,4,0
1491248717,45406,1953,8042,1491248899,4,0
1491248717,45406,1953,8042,1491248905,4,0
1491248717,45406,1953,8042,1491248909,4,0
1491248717,45406,1953,8042,1491250105,4,0
1491248717,45406,1953,8042,1491250239,4,0
1491331803,45423,35654,35646,1491332686,2,0
1491331803,45423,35654,35646,1491332688,2,0
1491331803,45423,35654,35646,1491332691,2,0
1491332439,45423,35654,35646,1491332686,2,0
1491332439,45423,35654,35646,1491332688,2,0
1491332439,45423,35654,35646,1491332691,2,0
1491475777,8206,1765,1848,1491476210,2,0
1491586776,4688,1765,1773,1491587752,2,0
1491586776,4688,1765,1773,1491587773,2,0
1491587113,4688,1765,1773,1491587752,2,0
1491587113,4688,1765,1773,1491587773,2,0
1491587232,4688,1765,1773,1491587752,2,0
1491587232,4688,1765,1773,1491587773,2,0
1491587529,4688,1765,1773,1491587752,2,0
1491587529,4688,1765,1773,1491587773,2,0
1491587602,44818,35654,44610,1491587645,4,0
1491752439,2085,34634,1955,1491752477,2,0
1491772262,45430,35654,44610,1491772295,4,0
1491772262,45430,35654,44610,1491773178,4,0
1491772418,45430,35654,44610,1491773178,4,0
1491772482,45430,35654,44610,1491773178,4,0
1491772904,45430,35654,44610,1491773178,4,0
1491773063,45430,35654,44610,1491773178,4,0
1491773139,45430,35654,44610,1491773178,4,0
1491830055,45430,35654,44610,1491830460,4,0
1491830055,45430,35654,44610,1491831132,2,0
1491830055,45430,35654,44610,1491831133,2,0
1491830055,45430,35654,44610,1491831237,4,0
1491831129,45430,35654,44610,1491831132,2,0
1491831129,45430,35654,44610,1491831133,2,0
1491831129,45430,35654,44610,1491831237,4,0
1491939896,35563,1955,34634,1491941569,2,0
1491939951,35563,1955,34634,1491941569,4,0
1491941372,35563,1955,34634,1491941569,4,0
1491989666,4688,1765,1786,1491991135,2,0
1491989666,4688,1765,1786,1491991139,2,0
1491989970,4688,1765,1786,1491991135,2,0
1491989970,4688,1765,1786,1491991139,2,0
1491990536,4688,1765,1786,1491991135,2,0
1491990536,4688,1765,1786,1491991139,2,0
1491994067,4697,1765,1773,1491995786,2,0
1491994165,4697,1765,1773,1491995786,2,0
1491994284,4697,1765,1773,1491995786,2,0
1491994361,4697,1765,1773,1491995786,2,0
1491994856,4697,1765,1773,1491995786,2,0
1491994946,4697,1765,1773,1491995786,2,0
1491994963,4697,1765,1773,1491995786,2,0
1491995279,4697,1765,1773,1491995786,2,0
1492022283,4688,1765,1773,1492022858,2,0
1492083033,4688,1765,1786,1492084311,2,0
1492083033,4688,1765,1786,1492084315,2,0
1492083268,4688,1765,1786,1492084311,2,0
1492083268,4688,1765,1786,1492084315,2,0
1492084025,46818,1765,1786,1492084311,2,0
1492084025,46818,1765,1786,1492084315,2,0
1492097543,4688,1765,1786,1492097857,2,0
1492097543,4688,1765,1786,1492097861,2,0
1492097550,4688,1765,1786,1492097857,2,0
1492097550,4688,1765,1786,1492097861,2,0
1492169940,4688,1765,1786,1492171026,2,0
1492169940,4688,1765,1786,1492171027,2,0
1492170322,4688,1765,1786,1492171026,2,0
1492170322,4688,1765,1786,1492171027,2,0
1492173455,8180,8171,34660,1492174144,2,0
1492173455,8180,8171,34660,1492174145,2,0
1492194855,4688,1765,1786,1492195989,2,0
1492194855,4688,1765,1786,1492195990,2,0
1492195126,4688,1765,1786,1492195989,2,0
1492195126,4688,1765,1786,1492195990,2,0
1492195828,34522,34660,34666,1492197338,2,0
1492195831,34522,34660,34666,1492197338,2,0
1492196239,4688,1765,1786,1492197199,2,0
1492196239,4688,1765,1786,1492197200,2,0
1492197783,8241,1765,1786,1492198409,2,0
1492197783,8241,1765,1786,1492198410,2,0
1492198797,34522,34660,34632,1492199756,2,0
1492198797,34522,34660,34632,1492200295,2,0
1492198797,34522,34660,34666,1492198952,2,0
1492198799,34522,34660,34632,1492199756,2,0
1492198799,34522,34660,34632,1492200295,2,0
1492198799,34522,34660,34666,1492198952,2,0
1492203101,34522,34660,34666,1492203528,2,0
1492203103,34522,34660,34666,1492203528,2,0
1492204168,34522,34660,34666,1492205946,2,0
1492204171,34522,34660,34666,1492205946,2,0
1492204455,34522,34660,34666,1492205946,2,0
1492204455,34522,34660,34666,1492205974,2,0
1492204457,34522,34660,34666,1492205946,2,0
1492204457,34522,34660,34666,1492205974,2,0
1492205423,34522,34660,34666,1492205946,1,1
1492205423,34522,34660,34666,1492205974,1,1
1492205462,34522,34660,34666,1492205946,2,0
1492205462,34522,34660,34666,1492205974,2,0
1492205465,34522,34660,34666,1492205946,2,0
1492205465,34522,34660,34666,1492205974,2,0
1492205600,34522,34660,34666,1492205946,2,0
1492205600,34522,34660,34666,1492205974,2,0
1492205604,34522,34660,34666,1492205946,2,0
1492205604,34522,34660,34666,1492205974,2,0
1492278367,34663,34660,43903,1492279924,8,0
1492279946,4688,1765,1786,1492281226,2,0
1492279946,4688,1765,1786,1492281227,2,0
1492280212,4688,1765,1786,1492281226,2,0
1492280212,4688,1765,1786,1492281227,2,0
1492280403,4688,1765,1786,1492281226,2,0
1492280403,4688,1765,1786,1492281227,2,0
1492280563,4688,1765,1786,1492281226,2,0
1492280563,4688,1765,1786,1492281227,2,0
1492280821,4688,1765,1786,1492281226,2,0
1492280821,4688,1765,1786,1492281227,2,0
1492293051,4688,1765,1786,1492293914,4,0
1492293293,4688,1765,1786,1492293914,4,0
1492293469,34663,34660,34632,1492293994,1,1
1492293470,34663,34660,34632,1492293994,1,1
1492293741,4688,1765,1786,1492293914,4,0
1492293762,34664,34660,34632,1492293994,2,2
1492434523,4688,1765,1775,1492435026,4,0
1492451279,4688,1765,1775,1492452555,2,0
1492451279,4688,1765,1775,1492452556,2,0
1492451292,4688,1765,1775,1492452555,2,0
1492451292,4688,1765,1775,1492452556,2,0
1492451660,4688,1765,1775,1492452555,2,0
1492451660,4688,1765,1775,1492452556,2,0
1492506872,4723,1765,1775,1492507894,2,0
1492506872,4723,1765,1775,1492507897,2,0
1492520333,34663,34660,34632,1492521860,4,0
1492520579,34663,34660,34632,1492521860,4,0
1492520653,46513,34660,34632,1492521860,2,0
1492520654,46513,34660,34632,1492521860,2,0
1492541422,43877,34634,1955,1492541641,2,0
1492598328,4688,1765,1848,1492598854,2,0
1492598328,4688,1765,1848,1492598856,8,0
1492598328,4688,1765,1848,1492598857,2,0
1492602094,45435,35654,44610,1492603225,2,2
1492624207,4688,1765,1775,1492625394,2,0
1492624207,4688,1765,1775,1492625395,2,0
1492624207,4688,1765,1775,1492625447,2,0
1492624207,4688,1765,1775,1492625449,2,0
1492624207,4688,1765,1775,1492625518,2,0
1492624207,4688,1765,1775,1492625519,2,0
1492624849,4688,1765,1775,1492625394,2,0
1492624849,4688,1765,1775,1492625395,2,0
1492624849,4688,1765,1775,1492625447,2,0
1492624849,4688,1765,1775,1492625449,2,0
1492624849,4688,1765,1775,1492625518,2,0
1492624849,4688,1765,1775,1492625519,2,0
1492625211,4688,1765,1775,1492625394,2,0
1492625211,4688,1765,1775,1492625395,2,0
1492625211,4688,1765,1775,1492625447,2,0
1492625211,4688,1765,1775,1492625449,2,0
1492625211,4688,1765,1775,1492625518,2,0
1492625211,4688,1765,1775,1492625519,2,0
1492625960,4688,1765,1775,1492627233,2,0
1492625960,4688,1765,1775,1492627235,2,0
1492626523,4688,1765,1775,1492627233,2,0
1492626523,4688,1765,1775,1492627235,2,0
1492626867,4688,1765,1775,1492627233,2,0
1492626867,4688,1765,1775,1492627235,2,0
1492627135,4688,1765,1775,1492627233,2,0
1492627135,4688,1765,1775,1492627235,2,0
1492712622,4688,1765,1775,1492714228,4,0
1492776375,4688,1765,1786,1492777696,6,0
1492776375,4688,1765,1786,1492777835,2,0
1492776375,4688,1765,1786,1492777836,2,0
1492776375,4688,1765,1786,1492777837,2,0
1492788024,45430,35654,44610,1492789034,4,0
1492788024,45430,35654,44610,1492789675,4,0
1492788124,45430,35654,44610,1492789034,4,0
1492788124,45430,35654,44610,1492789675,4,0
1492788180,45430,35654,44610,1492789034,4,0
1492788180,45430,35654,44610,1492789675,4,0
1492788333,45430,35654,44610,1492789034,4,0
1492788333,45430,35654,44610,1492789675,4,0
1492794832,4698,1765,1775,1492795444,4,0
1492794832,4698,1765,1775,1492796428,2,0
1492794832,4698,1765,1775,1492796429,2,0
1492797191,8255,1765,1775,1492798167,2,0
1492797191,8255,1765,1775,1492798169,2,0
1492797191,8255,1765,1775,1492798505,2,0
1492797191,8255,1765,1775,1492798507,2,0
1492797529,4688,1765,1775,1492798167,2,0
1492797529,4688,1765,1775,1492798169,2,0
1492797529,4688,1765,1775,1492798505,2,0
1492797529,4688,1765,1775,1492798507,2,0
1492797595,4694,1765,1775,1492798167,2,0
1492797595,4694,1765,1775,1492798169,2,0
1492797595,4694,1765,1775,1492798505,2,0
1492797595,4694,1765,1775,1492798507,2,0
1492798017,4688,1765,1775,1492798167,2,0
1492798017,4688,1765,1775,1492798169,2,0
1492798017,4688,1765,1775,1492798505,2,0
1492798017,4688,1765,1775,1492798507,2,0
1492808835,4688,1765,1848,1492808838,2,0
1492960307,4688,1765,1786,1492960327,2,0
1492960307,4688,1765,1786,1492961161,4,0
1492960862,4688,1765,1786,1492961161,4,0
1493027414,4688,1765,1848,1493028092,2,0
1493031784,1776,1765,1786,1493032750,4,0
1493031784,1776,1765,1786,1493033257,4,0
1493033130,4708,1765,1786,1493033257,4,0
1493033130,4708,1765,1909,1493034597,2,0
1493038005,45437,35654,35646,1493039432,2,0
1493038005,45437,35654,35646,1493039433,2,0
1493038005,45437,35654,35646,1493039436,4,0
1493038005,45437,35654,35646,1493039484,2,0
1493038005,45437,35654,35646,1493039486,2,0
1493038005,45437,35654,35646,1493039488,2,0
1493046496,45438,35654,44610,1493046640,4,0
1493060164,4688,1765,1773,1493061466,2,0
1493107939,4688,1765,1773,1493109022,2,0
1493107939,4688,1765,1786,1493109227,4,0
1493108340,4688,1765,1773,1493109022,2,0
1493108340,4688,1765,1786,1493109227,4,0
1493108713,4688,1765,1773,1493109022,2,0
1493108713,4688,1765,1786,1493109227,4,0
1493110042,4688,1765,1773,1493110915,2,0
1493110163,4688,1765,1773,1493110915,2,0
1493110230,4688,1765,1773,1493110915,2,0
1493134417,4688,1765,1786,1493135577,4,0
1493234409,4688,1765,1848,1493235285,2,0
1493235000,4688,1765,1848,1493235285,2,0
1493235147,4688,1765,1848,1493235285,2,0
1493235269,4688,1765,1848,1493235285,2,0
1493290781,45437,35654,44610,1493291886,2,2
1493370339,4697,1765,1786,1493371874,4,0
1493370339,4697,1765,1786,1493372133,4,0
1493385690,4688,1765,1786,1493387090,4,0
1493385690,4688,1765,1786,1493387254,4,0
1493396506,35484,1955,34632,1493396694,1,1
1493396506,35484,1955,34634,1493396654,2,0
1493396558,35484,1955,34632,1493396694,1,1
1493396558,35484,1955,34634,1493396654,2,0
1493405882,35466,1955,34634,1493406802,6,0
1493405882,35466,1955,34634,1493406803,6,0
1493405882,35466,1955,34634,1493407462,6,0
1493405882,35466,1955,34634,1493407463,6,0
1493406577,35436,1955,34634,1493406802,4,0
1493406577,35436,1955,34634,1493406803,4,0
1493406577,35436,1955,34634,1493407462,4,0
1493406577,35436,1955,34634,1493407463,4,0
1493406986,35503,1955,34634,1493407462,4,0
1493406986,35503,1955,34634,1493407463,4,0
1493486305,4688,1765,1773,1493486637,2,0
1493487040,4697,1765,1786,1493488419,4,0
1493487040,4697,1765,1786,1493488601,4,0
1493487653,4697,1765,1786,1493488419,4,0
1493487653,4697,1765,1786,1493488601,4,0
1493487837,4697,1765,1786,1493488419,4,0
1493487837,4697,1765,1786,1493488601,4,0
1493647497,45098,1773,1831,1493647944,2,0
1493647497,45098,1773,1831,1493647945,2,0
1493834612,4689,1765,1786,1493834957,2,0
1493834612,4689,1765,1786,1493835633,4,0
1493834688,45564,1773,1831,1493836242,2,0
1493834688,45564,1773,1831,1493836243,2,0
1493834688,45564,1773,1831,1493836274,2,0
1493834688,45564,1773,1831,1493836280,2,0
1493834689,45564,1773,1831,1493836242,2,0
1493834689,45564,1773,1831,1493836243,2,0
1493834689,45564,1773,1831,1493836274,2,0
1493834689,45564,1773,1831,1493836280,2,0
1493834690,45564,1773,1831,1493836242,2,0
1493834690,45564,1773,1831,1493836243,2,0
1493834690,45564,1773,1831,1493836274,2,0
1493834690,45564,1773,1831,1493836280,2,0
1493840417,8206,1765,1786,1493840796,2,0
1493840417,8206,1765,1786,1493840919,2,0
1493840417,8206,1765,1786,1493840920,2,0
1493840809,8206,1765,1786,1493840919,2,0
1493840809,8206,1765,1786,1493840920,2,0
1493841149,52594,1773,1768,1493841379,2,0
1493841149,52594,1773,1768,1493841380,2,0
1493900547,4688,1765,1786,1493901434,2,0
1493900547,4688,1765,1786,1493901759,4,0
1493900591,4688,1765,1786,1493901434,2,0
1493900591,4688,1765,1786,1493901759,4,0
1493919274,43746,1773,1788,1493919452,2,0
1493919274,43746,1773,1788,1493919454,2,0
1493919274,43746,1773,1788,1493919462,2,0
1493919274,43746,1773,1788,1493919463,2,0
1493919274,43746,1773,1788,1493919490,2,0
1493919274,43746,1773,1788,1493919492,2,0
1493919274,43746,1773,1788,1493919535,2,0
1493919274,43746,1773,1788,1493919536,2,0
1493919274,43746,1773,1788,1493919590,2,0
1493919274,43746,1773,1788,1493919592,2,0
1493919275,43746,1773,1788,1493919452,2,0
1493919275,43746,1773,1788,1493919454,2,0
1493919275,43746,1773,1788,1493919462,2,0
1493919275,43746,1773,1788,1493919463,2,0
1493919275,43746,1773,1788,1493919490,2,0
1493919275,43746,1773,1788,1493919492,2,0
1493919275,43746,1773,1788,1493919535,2,0
1493919275,43746,1773,1788,1493919536,2,0
1493919275,43746,1773,1788,1493919590,2,0
1493919275,43746,1773,1788,1493919592,2,0
1493923466,34089,1765,1786,1493923605,2,0
1493923466,34089,1765,1786,1493923737,4,0
1493980022,45440,35654,44610,1493980266,4,0
