timestamp,A,X,Y,timestamp2,esito_positivo
1477671056,44815,1950,2040,1477677683,2
1477671753,44815,1950,2040,1477677683,2
1477671753,44815,1950,2040,1477677683,2
1477740738,44815,1950,1931,1477756581,2
1477740738,44815,1950,1931,1477756581,2
1477740738,44815,1950,1931,1477756581,2
1477794494,1796,1766,1773,1477832962,2
1477794494,1796,1766,1773,1477832962,2
1477794494,1796,1766,1773,1477832962,2
1477794494,1796,1766,1773,1477832962,2
1477839774,44815,1950,11,1477840262,2
1477839774,44815,1950,11,1477840263,2
1477839774,44815,1950,34454,1477842966,2
1478074763,1959,18,43380,1478105366,2
1478074763,1959,18,43380,1478105366,2
1478082748,45039,18,43380,1478105366,2
1478082748,45039,18,43380,1478105366,2
1478085348,45040,18,43380,1478105366,2
1478085348,45040,18,43380,1478105366,2
1478085348,45040,18,43380,1478105366,2
1478085348,45040,18,43380,1478105366,2
1478085816,34503,18,43380,1478105366,2
1478085816,34503,18,43380,1478105366,2
1478085981,34503,18,43380,1478105366,2
1478085981,34503,18,43380,1478105366,2
1478086737,1959,18,43380,1478105366,2
1478086737,1959,18,43380,1478105366,2
1478087915,1959,18,43380,1478105366,2
1478087915,1959,18,43380,1478105366,2
1478089495,45041,18,43380,1478105366,2
1478089495,45041,18,43380,1478105366,2
1478089497,45041,18,43380,1478105366,2
1478089497,45041,18,43380,1478105366,2
1478089545,45041,18,43380,1478105366,2
1478089545,45041,18,43380,1478105366,2
1478089547,45041,18,43380,1478105366,2
1478089547,45041,18,43380,1478105366,2
1478103463,1959,18,43380,1478105366,2
1478103463,1959,18,43380,1478105366,2
1478103505,1959,18,43380,1478105366,2
1478103505,1959,18,43380,1478105366,2
1478166984,44808,1931,1791,1478177909,2
1478166984,44808,1931,1791,1478177911,2
1478166984,44808,1931,1791,1478177912,2
1478166984,44808,1931,1791,1478177921,2
1478166984,44808,1931,1791,1478177922,2
1478166984,44808,1931,1791,1478177923,2
1478166984,44808,1931,1791,1478178122,2
1478166984,44808,1931,1791,1478178124,2
1478166984,44808,1931,1791,1478178124,2
1478166984,44808,1931,1838,1478184131,2
1478166984,44808,1931,1838,1478184133,2
1478166984,44808,1931,1838,1478199933,2
1478166984,44808,1931,1838,1478199935,2
1478166984,44808,1931,1838,1478201878,2
1478166984,44808,1931,1838,1478201880,2
1478167188,44808,1931,1791,1478177909,2
1478167188,44808,1931,1791,1478177911,2
1478167188,44808,1931,1791,1478177912,2
1478167188,44808,1931,1791,1478177921,2
1478167188,44808,1931,1791,1478177922,2
1478167188,44808,1931,1791,1478177923,2
1478167188,44808,1931,1791,1478178122,2
1478167188,44808,1931,1791,1478178124,2
1478167188,44808,1931,1791,1478178124,2
1478167188,44808,1931,1838,1478184131,2
1478167188,44808,1931,1838,1478184133,2
1478167188,44808,1931,1838,1478199933,2
1478167188,44808,1931,1838,1478199935,2
1478167188,44808,1931,1838,1478201878,2
1478167188,44808,1931,1838,1478201880,2
1478170948,1959,18,43380,1478173479,2
1478170948,1959,18,43380,1478173479,2
1478173185,44897,18,43380,1478173479,2
1478173185,44897,18,43380,1478173479,2
1478187875,44808,1931,1838,1478199933,2
1478187875,44808,1931,1838,1478199935,2
1478187875,44808,1931,1838,1478201878,2
1478187875,44808,1931,1838,1478201880,2
1478189703,44808,1931,1838,1478199933,2
1478189703,44808,1931,1838,1478199935,2
1478189703,44808,1931,1838,1478201878,2
1478189703,44808,1931,1838,1478201880,2
1478189705,44808,1931,1838,1478199933,2
1478189705,44808,1931,1838,1478199935,2
1478189705,44808,1931,1838,1478201878,2
1478189705,44808,1931,1838,1478201880,2
1478189710,44808,1931,1838,1478199933,2
1478189710,44808,1931,1838,1478199935,2
1478189710,44808,1931,1838,1478201878,2
1478189710,44808,1931,1838,1478201880,2
1478191022,44815,1950,1955,1478191071,2
1478191022,44815,1950,1955,1478191071,2
1478212107,43366,2099,2050,1478214307,2
1478212107,43366,2099,2050,1478214574,2
1478212705,43366,2099,2050,1478214307,2
1478212705,43366,2099,2050,1478214574,2
1478214044,43366,2099,2050,1478214307,2
1478214044,43366,2099,2050,1478214574,2
1478248923,45043,18,43380,1478258104,2
1478248923,45043,18,43380,1478258104,2
1478248925,45043,18,43380,1478258104,2
1478248925,45043,18,43380,1478258104,2
1478252270,45044,18,43380,1478258104,2
1478252270,45044,18,43380,1478258104,2
1478252331,45044,18,43380,1478258104,2
1478252331,45044,18,43380,1478258104,2
1478258398,43510,1954,1950,1478271312,2
1478258398,43510,1954,1950,1478271314,2
1478258398,43510,1954,1950,1478271312,2
1478258398,43510,1954,1950,1478271314,2
1478260765,2010,1954,1950,1478271312,2
1478260765,2010,1954,1950,1478271314,2
1478260881,1932,1931,1838,1478277565,2
1478260881,1932,1931,1838,1478277568,2
1478260895,1932,1931,1838,1478277565,2
1478260895,1932,1931,1838,1478277568,2
1478260904,1932,1931,1838,1478277565,2
1478260904,1932,1931,1838,1478277568,2
1478263484,43517,1954,1950,1478271312,2
1478263484,43517,1954,1950,1478271314,2
1478265666,44815,1950,1955,1478265698,2
1478265666,44815,1950,1955,1478265698,2
1478265666,44815,1950,2045,1478301862,2
1478265666,44815,1950,2045,1478301862,2
1478265704,44815,1950,2045,1478301862,2
1478265704,44815,1950,2045,1478301862,2
1478265780,44815,1950,2045,1478301862,2
1478265780,44815,1950,2045,1478301862,2
1478270668,34431,1954,1950,1478271312,2
1478270668,34431,1954,1950,1478271314,2
1478270669,34431,1954,1950,1478271312,2
1478270669,34431,1954,1950,1478271314,2
1478274582,1932,1931,1838,1478277565,2
1478274582,1932,1931,1838,1478277568,2
1478274935,1932,1931,1838,1478277565,2
1478274935,1932,1931,1838,1478277568,2
1478275652,1932,1931,1838,1478277565,2
1478275652,1932,1931,1838,1478277568,2
1478359160,44809,1931,1838,1478388787,2
1478359160,44809,1931,1838,1478388790,2
1478359160,44809,1931,1838,1478388791,2
1478359160,44809,1931,1838,1478388793,2
1478359161,44809,1931,1838,1478388787,2
1478359161,44809,1931,1838,1478388790,2
1478359161,44809,1931,1838,1478388791,2
1478359161,44809,1931,1838,1478388793,2
1478359166,44809,1931,1838,1478388787,2
1478359166,44809,1931,1838,1478388790,2
1478359166,44809,1931,1838,1478388791,2
1478359166,44809,1931,1838,1478388793,2
1478360164,44809,1931,1838,1478388787,2
1478360164,44809,1931,1838,1478388790,2
1478360164,44809,1931,1838,1478388791,2
1478360164,44809,1931,1838,1478388793,2
1478360170,44809,1931,1838,1478388787,2
1478360170,44809,1931,1838,1478388790,2
1478360170,44809,1931,1838,1478388791,2
1478360170,44809,1931,1838,1478388793,2
1478360483,44809,1931,1838,1478388787,2
1478360483,44809,1931,1838,1478388790,2
1478360483,44809,1931,1838,1478388791,2
1478360483,44809,1931,1838,1478388793,2
1478360488,44809,1931,1838,1478388787,2
1478360488,44809,1931,1838,1478388790,2
1478360488,44809,1931,1838,1478388791,2
1478360488,44809,1931,1838,1478388793,2
1478360773,44809,1931,1838,1478388787,2
1478360773,44809,1931,1838,1478388790,2
1478360773,44809,1931,1838,1478388791,2
1478360773,44809,1931,1838,1478388793,2
1478360774,44809,1931,1838,1478388787,2
1478360774,44809,1931,1838,1478388790,2
1478360774,44809,1931,1838,1478388791,2
1478360774,44809,1931,1838,1478388793,2
1478360779,44809,1931,1838,1478388787,2
1478360779,44809,1931,1838,1478388790,2
1478360779,44809,1931,1838,1478388791,2
1478360779,44809,1931,1838,1478388793,2
1478362490,44809,1931,1838,1478388787,2
1478362490,44809,1931,1838,1478388790,2
1478362490,44809,1931,1838,1478388791,2
1478362490,44809,1931,1838,1478388793,2
1478362491,44809,1931,1838,1478388787,2
1478362491,44809,1931,1838,1478388790,2
1478362491,44809,1931,1838,1478388791,2
1478362491,44809,1931,1838,1478388793,2
1478362496,44809,1931,1838,1478388787,2
1478362496,44809,1931,1838,1478388790,2
1478362496,44809,1931,1838,1478388791,2
1478362496,44809,1931,1838,1478388793,2
1478362672,44809,1931,1838,1478388787,2
1478362672,44809,1931,1838,1478388790,2
1478362672,44809,1931,1838,1478388791,2
1478362672,44809,1931,1838,1478388793,2
1478362677,44809,1931,1838,1478388787,2
1478362677,44809,1931,1838,1478388790,2
1478362677,44809,1931,1838,1478388791,2
1478362677,44809,1931,1838,1478388793,2
1478363723,44809,1931,1838,1478388787,2
1478363723,44809,1931,1838,1478388790,2
1478363723,44809,1931,1838,1478388791,2
1478363723,44809,1931,1838,1478388793,2
1478363728,44809,1931,1838,1478388787,2
1478363728,44809,1931,1838,1478388790,2
1478363728,44809,1931,1838,1478388791,2
1478363728,44809,1931,1838,1478388793,2
1478387007,1944,1931,1838,1478388787,2
1478387007,1944,1931,1838,1478388790,2
1478387007,1944,1931,1838,1478388791,2
1478387007,1944,1931,1838,1478388793,2
1478460747,2095,2050,2099,1478461154,2
1478483803,44815,1950,1953,1478526787,2
1478483803,44815,1950,1953,1478526787,2
1478517891,45046,18,43380,1478546472,2
1478517891,45046,18,43380,1478546472,2
1478526876,44815,1950,2040,1478543164,2
1478526876,44815,1950,2040,1478543164,2
1478536098,43368,18,43380,1478546472,2
1478536098,43368,18,43380,1478546472,2
1478540457,44818,1950,2040,1478543164,2
1478540457,44818,1950,2040,1478543164,2
1478540483,44818,1950,2040,1478543164,2
1478540483,44818,1950,2040,1478543164,2
1478608568,45144,2040,1950,1478628855,2
1478608568,45144,2040,1950,1478628855,2
1478609283,44815,1950,1955,1478609495,2
1478609283,44815,1950,1955,1478609495,2
1478609283,44815,1950,1953,1478613663,2
1478609283,44815,1950,1953,1478613663,2
1478609283,44815,1950,11,1478625584,2
1478609283,44815,1950,11,1478625584,2
1478609283,44815,1950,11,1478625686,2
1478609283,44815,1950,11,1478625686,2
1478609283,44815,1950,11,1478625747,2
1478609283,44815,1950,11,1478625747,2
1478609283,44815,1950,11,1478626659,2
1478609283,44815,1950,11,1478626661,2
1478609283,44815,1950,11,1478627160,2
1478609283,44815,1950,11,1478627161,2
1478609283,44815,1950,11,1478627162,2
1478609283,44815,1950,11,1478627163,2
1478609283,44815,1950,1955,1478628553,2
1478609283,44815,1950,1955,1478628553,2
1478609283,44815,1950,1954,1478635479,2
1478609283,44815,1950,1954,1478635481,2
1478609283,44815,1950,1954,1478635481,2
1478609508,44815,1950,1953,1478613663,2
1478609508,44815,1950,1953,1478613663,2
1478609508,44815,1950,11,1478625584,2
1478609508,44815,1950,11,1478625584,2
1478609508,44815,1950,11,1478625686,2
1478609508,44815,1950,11,1478625686,2
1478609508,44815,1950,11,1478625747,2
1478609508,44815,1950,11,1478625747,2
1478609508,44815,1950,11,1478626659,2
1478609508,44815,1950,11,1478626661,2
1478609508,44815,1950,11,1478627160,2
1478609508,44815,1950,11,1478627161,2
1478609508,44815,1950,11,1478627162,2
1478609508,44815,1950,11,1478627163,2
1478609508,44815,1950,1955,1478628553,2
1478609508,44815,1950,1955,1478628553,2
1478609508,44815,1950,1954,1478635479,2
1478609508,44815,1950,1954,1478635481,2
1478609508,44815,1950,1954,1478635481,2
1478613708,44815,1950,11,1478625584,2
1478613708,44815,1950,11,1478625584,2
1478613708,44815,1950,11,1478625686,2
1478613708,44815,1950,11,1478625686,2
1478613708,44815,1950,11,1478625747,2
1478613708,44815,1950,11,1478625747,2
1478613708,44815,1950,11,1478626659,2
1478613708,44815,1950,11,1478626661,2
1478613708,44815,1950,11,1478627160,2
1478613708,44815,1950,11,1478627161,2
1478613708,44815,1950,11,1478627162,2
1478613708,44815,1950,11,1478627163,2
1478613708,44815,1950,1955,1478628553,2
1478613708,44815,1950,1955,1478628553,2
1478613708,44815,1950,1954,1478635479,2
1478613708,44815,1950,1954,1478635481,2
1478613708,44815,1950,1954,1478635481,2
1478625586,44815,1950,11,1478625686,2
1478625586,44815,1950,11,1478625686,2
1478625586,44815,1950,11,1478625747,2
1478625586,44815,1950,11,1478625747,2
1478625586,44815,1950,11,1478626659,2
1478625586,44815,1950,11,1478626661,2
1478625586,44815,1950,11,1478627160,2
1478625586,44815,1950,11,1478627161,2
1478625586,44815,1950,11,1478627162,2
1478625586,44815,1950,11,1478627163,2
1478625586,44815,1950,1955,1478628553,2
1478625586,44815,1950,1955,1478628553,2
1478625586,44815,1950,1954,1478635479,2
1478625586,44815,1950,1954,1478635481,2
1478625586,44815,1950,1954,1478635481,2
1478625686,44815,1950,11,1478625747,2
1478625686,44815,1950,11,1478625747,2
1478625686,44815,1950,11,1478626659,2
1478625686,44815,1950,11,1478626661,2
1478625686,44815,1950,11,1478627160,2
1478625686,44815,1950,11,1478627161,2
1478625686,44815,1950,11,1478627162,2
1478625686,44815,1950,11,1478627163,2
1478625686,44815,1950,1955,1478628553,2
1478625686,44815,1950,1955,1478628553,2
1478625686,44815,1950,1954,1478635479,2
1478625686,44815,1950,1954,1478635481,2
1478625686,44815,1950,1954,1478635481,2
1478625748,44815,1950,11,1478626659,2
1478625748,44815,1950,11,1478626661,2
1478625748,44815,1950,11,1478627160,2
1478625748,44815,1950,11,1478627161,2
1478625748,44815,1950,11,1478627162,2
1478625748,44815,1950,11,1478627163,2
1478625748,44815,1950,1955,1478628553,2
1478625748,44815,1950,1955,1478628553,2
1478625748,44815,1950,1954,1478635479,2
1478625748,44815,1950,1954,1478635481,2
1478625748,44815,1950,1954,1478635481,2
1478628562,44815,1950,1954,1478635479,2
1478628562,44815,1950,1954,1478635481,2
1478628562,44815,1950,1954,1478635481,2
1478686197,33425,11,1950,1478686632,2
1478737562,44815,1950,8172,1478737944,2
1478737562,44815,1950,8172,1478737944,2
1478737562,44815,1950,1953,1478772744,2
1478737562,44815,1950,1953,1478772746,2
1478737562,44815,1950,1953,1478772746,2
1478737562,44815,1950,2053,1478776941,2
1478737562,44815,1950,2053,1478776941,2
1478737562,44815,1950,2053,1478776941,2
1478737952,44815,1950,1953,1478772744,2
1478737952,44815,1950,1953,1478772746,2
1478737952,44815,1950,1953,1478772746,2
1478737952,44815,1950,2053,1478776941,2
1478737952,44815,1950,2053,1478776941,2
1478737952,44815,1950,2053,1478776941,2
1478772773,44815,1950,2053,1478776941,2
1478772773,44815,1950,2053,1478776941,2
1478772773,44815,1950,2053,1478776941,2
1478772773,44815,1950,1955,1478791410,2
1478772773,44815,1950,1955,1478791412,2
1478772773,44815,1950,1955,1478791412,2
1478772773,44815,1950,1955,1478791461,2
1478772773,44815,1950,1955,1478791463,2
1478772773,44815,1950,1955,1478791463,2
1478772773,44815,1950,2045,1478792028,2
1478772773,44815,1950,2045,1478792029,2
1478772773,44815,1950,2045,1478794357,2
1478772773,44815,1950,2045,1478794359,2
1478772773,44815,1950,2045,1478794360,2
1478772773,44815,1950,2045,1478794362,2
1478772773,44815,1950,2045,1478798744,2
1478772773,44815,1950,2045,1478798745,2
1478772944,43926,2053,1950,1478779517,2
1478772944,43926,2053,1950,1478779518,2
1478775382,45047,18,43380,1478795917,2
1478775382,45047,18,43380,1478795917,2
1478775382,45047,18,43380,1478804404,2
1478775382,45047,18,43380,1478804404,2
1478775382,45047,18,43380,1478806262,2
1478775382,45047,18,43380,1478806262,2
1478777007,44815,1950,1955,1478791410,2
1478777007,44815,1950,1955,1478791412,2
1478777007,44815,1950,1955,1478791412,2
1478777007,44815,1950,1955,1478791461,2
1478777007,44815,1950,1955,1478791463,2
1478777007,44815,1950,1955,1478791463,2
1478777007,44815,1950,2045,1478792028,2
1478777007,44815,1950,2045,1478792029,2
1478777007,44815,1950,2045,1478794357,2
1478777007,44815,1950,2045,1478794359,2
1478777007,44815,1950,2045,1478794360,2
1478777007,44815,1950,2045,1478794362,2
1478777007,44815,1950,2045,1478798744,2
1478777007,44815,1950,2045,1478798745,2
1478777390,45047,18,43380,1478795917,2
1478777390,45047,18,43380,1478795917,2
1478777390,45047,18,43380,1478804404,2
1478777390,45047,18,43380,1478804404,2
1478777390,45047,18,43380,1478806262,2
1478777390,45047,18,43380,1478806262,2
1478778028,43370,18,43380,1478795917,2
1478778028,43370,18,43380,1478795917,2
1478778028,43370,18,43380,1478804404,2
1478778028,43370,18,43380,1478804404,2
1478778028,43370,18,43380,1478806262,2
1478778028,43370,18,43380,1478806262,2
1478782623,2070,1935,2071,1478792789,2
1478782623,2070,1935,2071,1478792790,2
1478782623,2070,1935,2071,1478793807,2
1478782623,2070,1935,2071,1478793808,2
1478789463,1959,18,43380,1478795917,2
1478789463,1959,18,43380,1478795917,2
1478789463,1959,18,43380,1478804404,2
1478789463,1959,18,43380,1478804404,2
1478789463,1959,18,43380,1478806262,2
1478789463,1959,18,43380,1478806262,2
1478790675,44889,18,43380,1478795917,2
1478790675,44889,18,43380,1478795917,2
1478790675,44889,18,43380,1478804404,2
1478790675,44889,18,43380,1478804404,2
1478790675,44889,18,43380,1478806262,2
1478790675,44889,18,43380,1478806262,2
1478790678,44889,18,43380,1478795917,2
1478790678,44889,18,43380,1478795917,2
1478790678,44889,18,43380,1478804404,2
1478790678,44889,18,43380,1478804404,2
1478790678,44889,18,43380,1478806262,2
1478790678,44889,18,43380,1478806262,2
1478791414,44815,1950,1955,1478791461,2
1478791414,44815,1950,1955,1478791463,2
1478791414,44815,1950,1955,1478791463,2
1478791414,44815,1950,2045,1478792028,2
1478791414,44815,1950,2045,1478792029,2
1478791414,44815,1950,2045,1478794357,2
1478791414,44815,1950,2045,1478794359,2
1478791414,44815,1950,2045,1478794360,2
1478791414,44815,1950,2045,1478794362,2
1478791414,44815,1950,2045,1478798744,2
1478791414,44815,1950,2045,1478798745,2
1478791486,44815,1950,2045,1478792028,2
1478791486,44815,1950,2045,1478792029,2
1478791486,44815,1950,2045,1478794357,2
1478791486,44815,1950,2045,1478794359,2
1478791486,44815,1950,2045,1478794360,2
1478791486,44815,1950,2045,1478794362,2
1478791486,44815,1950,2045,1478798744,2
1478791486,44815,1950,2045,1478798745,2
1478792028,44815,1950,2045,1478792029,2
1478792028,44815,1950,2045,1478794357,2
1478792028,44815,1950,2045,1478794359,2
1478792028,44815,1950,2045,1478794360,2
1478792028,44815,1950,2045,1478794362,2
1478792028,44815,1950,2045,1478798744,2
1478792028,44815,1950,2045,1478798745,2
1478795874,45048,18,43380,1478795917,2
1478795874,45048,18,43380,1478795917,2
1478795874,45048,18,43380,1478804404,2
1478795874,45048,18,43380,1478804404,2
1478795874,45048,18,43380,1478806262,2
1478795874,45048,18,43380,1478806262,2
1478795877,45048,18,43380,1478795917,2
1478795877,45048,18,43380,1478795917,2
1478795877,45048,18,43380,1478804404,2
1478795877,45048,18,43380,1478804404,2
1478795877,45048,18,43380,1478806262,2
1478795877,45048,18,43380,1478806262,2
1478850931,1959,18,43380,1478862187,2
1478850931,1959,18,43380,1478862187,2
1478857578,44815,1950,2045,1478862856,2
1478857578,44815,1950,2045,1478862857,2
1478857578,44815,1950,2045,1478884122,2
1478857578,44815,1950,2045,1478884122,2
1478857578,44815,1950,2045,1478885211,2
1478857578,44815,1950,2045,1478885211,2
1478857578,44815,1950,34454,1478885319,2
1478857578,44815,1950,34454,1478885322,2
1478857578,44815,1950,34454,1478885494,2
1478857578,44815,1950,34454,1478885497,2
1478857578,44815,1950,34454,1478885814,2
1478857578,44815,1950,34454,1478885817,2
1478860649,44949,18,43380,1478862187,2
1478860649,44949,18,43380,1478862187,2
1478862904,44815,1950,2045,1478884122,2
1478862904,44815,1950,2045,1478884122,2
1478862904,44815,1950,2045,1478885211,2
1478862904,44815,1950,2045,1478885211,2
1478862904,44815,1950,34454,1478885319,2
1478862904,44815,1950,34454,1478885322,2
1478862904,44815,1950,34454,1478885494,2
1478862904,44815,1950,34454,1478885497,2
1478862904,44815,1950,34454,1478885814,2
1478862904,44815,1950,34454,1478885817,2
1478884137,44815,1950,2045,1478885211,2
1478884137,44815,1950,2045,1478885211,2
1478884137,44815,1950,34454,1478885319,2
1478884137,44815,1950,34454,1478885322,2
1478884137,44815,1950,34454,1478885494,2
1478884137,44815,1950,34454,1478885497,2
1478884137,44815,1950,34454,1478885814,2
1478884137,44815,1950,34454,1478885817,2
1478885215,44815,1950,34454,1478885319,2
1478885215,44815,1950,34454,1478885322,2
1478885215,44815,1950,34454,1478885494,2
1478885215,44815,1950,34454,1478885497,2
1478885215,44815,1950,34454,1478885814,2
1478885215,44815,1950,34454,1478885817,2
1478885353,44815,1950,34454,1478885494,2
1478885353,44815,1950,34454,1478885497,2
1478885353,44815,1950,34454,1478885814,2
1478885353,44815,1950,34454,1478885817,2
1478885757,44815,1950,34454,1478885814,2
1478885757,44815,1950,34454,1478885817,2
1478968962,44815,1950,1935,1478968989,2
1478968962,44815,1950,1935,1478968991,2
1478968962,44815,1950,1935,1478968991,2
1478968962,44815,1950,1935,1478969824,2
1478968962,44815,1950,1935,1478969826,2
1478968962,44815,1950,1935,1478969826,2
1478968962,44815,1950,1953,1478987176,2
1478968962,44815,1950,1953,1478987179,2
1478968962,44815,1950,1953,1478987179,2
1478969009,44815,1950,1935,1478969824,2
1478969009,44815,1950,1935,1478969826,2
1478969009,44815,1950,1935,1478969826,2
1478969009,44815,1950,1953,1478987176,2
1478969009,44815,1950,1953,1478987179,2
1478969009,44815,1950,1953,1478987179,2
1478969859,44815,1950,1953,1478987176,2
1478969859,44815,1950,1953,1478987179,2
1478969859,44815,1950,1953,1478987179,2
1478970845,44815,1950,1953,1478987176,2
1478970845,44815,1950,1953,1478987179,2
1478970845,44815,1950,1953,1478987179,2
1479037243,44815,1950,8172,1479044729,2
1479037243,44815,1950,8172,1479044729,2
1479037243,44815,1950,1953,1479068740,2
1479037243,44815,1950,1953,1479068743,2
1479037243,44815,1950,1953,1479068743,2
1479037243,44815,1950,2072,1479074693,2
1479037243,44815,1950,2072,1479074693,2
1479037243,44815,1950,1931,1479076087,2
1479037243,44815,1950,1931,1479076087,2
1479037243,44815,1950,1931,1479076092,2
1479037243,44815,1950,1931,1479076098,2
1479044822,44815,1950,1953,1479068740,2
1479044822,44815,1950,1953,1479068743,2
1479044822,44815,1950,1953,1479068743,2
1479044822,44815,1950,2072,1479074693,2
1479044822,44815,1950,2072,1479074693,2
1479044822,44815,1950,1931,1479076087,2
1479044822,44815,1950,1931,1479076087,2
1479044822,44815,1950,1931,1479076092,2
1479044822,44815,1950,1931,1479076098,2
1479068789,44815,1950,2072,1479074693,2
1479068789,44815,1950,2072,1479074693,2
1479068789,44815,1950,1931,1479076087,2
1479068789,44815,1950,1931,1479076087,2
1479068789,44815,1950,1931,1479076092,2
1479068789,44815,1950,1931,1479076098,2
1479074729,44815,1950,1931,1479076087,2
1479074729,44815,1950,1931,1479076087,2
1479074729,44815,1950,1931,1479076092,2
1479074729,44815,1950,1931,1479076098,2
1479074729,44815,1950,11,1479117520,2
1479074729,44815,1950,11,1479117522,2
1479118063,44815,1950,1953,1479148109,2
1479118063,44815,1950,1953,1479148109,2
1479118063,44815,1950,1953,1479148109,2
1479120144,1966,18,43380,1479127009,2
1479120144,1966,18,43380,1479127010,2
1479120144,1966,18,43380,1479139285,2
1479120144,1966,18,43380,1479139286,2
1479120144,1966,18,43380,1479148725,2
1479120144,1966,18,43380,1479148725,2
1479120145,1966,18,43380,1479127009,2
1479120145,1966,18,43380,1479127010,2
1479120145,1966,18,43380,1479139285,2
1479120145,1966,18,43380,1479139286,2
1479120145,1966,18,43380,1479148725,2
1479120145,1966,18,43380,1479148725,2
1479120147,1966,18,43380,1479127009,2
1479120147,1966,18,43380,1479127010,2
1479120147,1966,18,43380,1479139285,2
1479120147,1966,18,43380,1479139286,2
1479120147,1966,18,43380,1479148725,2
1479120147,1966,18,43380,1479148725,2
1479121295,34503,18,43380,1479127009,2
1479121295,34503,18,43380,1479127010,2
1479121295,34503,18,43380,1479139285,2
1479121295,34503,18,43380,1479139286,2
1479121295,34503,18,43380,1479148725,2
1479121295,34503,18,43380,1479148725,2
1479122100,44898,18,43380,1479127009,2
1479122100,44898,18,43380,1479127010,2
1479122100,44898,18,43380,1479139285,2
1479122100,44898,18,43380,1479139286,2
1479122100,44898,18,43380,1479148725,2
1479122100,44898,18,43380,1479148725,2
1479122100,44898,18,43380,1479127009,2
1479122100,44898,18,43380,1479127010,2
1479122100,44898,18,43380,1479139285,2
1479122100,44898,18,43380,1479139286,2
1479122100,44898,18,43380,1479148725,2
1479122100,44898,18,43380,1479148725,2
1479122588,44817,1950,1953,1479148109,2
1479122588,44817,1950,1953,1479148109,2
1479122588,44817,1950,1953,1479148109,2
1479122589,44817,1950,1953,1479148109,2
1479122589,44817,1950,1953,1479148109,2
1479122589,44817,1950,1953,1479148109,2
1479122721,44840,18,43380,1479127009,2
1479122721,44840,18,43380,1479127010,2
1479122721,44840,18,43380,1479139285,2
1479122721,44840,18,43380,1479139286,2
1479122721,44840,18,43380,1479148725,2
1479122721,44840,18,43380,1479148725,2
1479122722,44840,18,43380,1479127009,2
1479122722,44840,18,43380,1479127010,2
1479122722,44840,18,43380,1479139285,2
1479122722,44840,18,43380,1479139286,2
1479122722,44840,18,43380,1479148725,2
1479122722,44840,18,43380,1479148725,2
1479122726,44840,18,43380,1479127009,2
1479122726,44840,18,43380,1479127010,2
1479122726,44840,18,43380,1479139285,2
1479122726,44840,18,43380,1479139286,2
1479122726,44840,18,43380,1479148725,2
1479122726,44840,18,43380,1479148725,2
1479122842,1959,18,43380,1479127009,2
1479122842,1959,18,43380,1479127010,2
1479122842,1959,18,43380,1479139285,2
1479122842,1959,18,43380,1479139286,2
1479122842,1959,18,43380,1479148725,2
1479122842,1959,18,43380,1479148725,2
1479126497,44817,1950,1953,1479148109,2
1479126497,44817,1950,1953,1479148109,2
1479126497,44817,1950,1953,1479148109,2
1479126498,44817,1950,1953,1479148109,2
1479126498,44817,1950,1953,1479148109,2
1479126498,44817,1950,1953,1479148109,2
1479147142,44922,18,43380,1479148725,2
1479147142,44922,18,43380,1479148725,2
1479147142,44922,18,43380,1479148725,2
1479147142,44922,18,43380,1479148725,2
1479200704,44886,43380,18,1479212808,2
1479200704,44886,43380,18,1479225925,2
1479200704,44886,43380,18,1479212808,2
1479200704,44886,43380,18,1479225925,2
1479206665,1965,43380,18,1479212808,2
1479206665,1965,43380,18,1479225925,2
1479206783,45050,43380,18,1479212808,2
1479206783,45050,43380,18,1479225925,2
1479206783,45050,43380,18,1479212808,2
1479206783,45050,43380,18,1479225925,2
1479212210,44815,1950,2040,1479236990,2
1479212210,44815,1950,2040,1479236990,2
1479224084,43511,1954,1950,1479236259,2
1479224084,43511,1954,1950,1479236260,2
1479225115,43505,1954,1950,1479236259,2
1479225115,43505,1954,1950,1479236260,2
1479226995,44815,1950,2040,1479236990,2
1479226995,44815,1950,2040,1479236990,2
1479229928,44815,1950,2040,1479236990,2
1479229928,44815,1950,2040,1479236990,2
1479283775,44817,1950,1954,1479295369,2
1479283775,44817,1950,1954,1479295369,2
1479283775,44817,1950,11,1479301544,2
1479283775,44817,1950,11,1479301545,2
1479283775,44817,1950,1954,1479317240,2
1479283775,44817,1950,1954,1479317240,2
1479283775,44817,1950,34454,1479323403,2
1479283775,44817,1950,34454,1479323406,2
1479283776,44817,1950,1954,1479295369,2
1479283776,44817,1950,1954,1479295369,2
1479283776,44817,1950,11,1479301544,2
1479283776,44817,1950,11,1479301545,2
1479283776,44817,1950,1954,1479317240,2
1479283776,44817,1950,1954,1479317240,2
1479283776,44817,1950,34454,1479323403,2
1479283776,44817,1950,34454,1479323406,2
1479283886,44827,1950,1954,1479295369,2
1479283886,44827,1950,1954,1479295369,2
1479283886,44827,1950,11,1479301544,2
1479283886,44827,1950,11,1479301545,2
1479283886,44827,1950,1954,1479317240,2
1479283886,44827,1950,1954,1479317240,2
1479283886,44827,1950,34454,1479323403,2
1479283886,44827,1950,34454,1479323406,2
1479294710,44815,1950,1954,1479295369,2
1479294710,44815,1950,1954,1479295369,2
1479294710,44815,1950,11,1479301544,2
1479294710,44815,1950,11,1479301545,2
